EXPERIMENTAL DATA:c:\digitam\result\jbscal03.xpt       DATE 21-Sep-18
START TIME:  12:09       STOP TIME:  14:33       TOTAL TIME:  2:24
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
767	301.546	182.887	 	 	 	 
768	301.546	183.189	 	 	 	 
769	301.546	183.490	 	 	 	 
770	301.546	183.792	 	 	 	 
771	301.546	184.093	 	 	 	 
772	301.546	184.395	 	 	 	 
773	301.546	184.696	 	 	 	 
774	301.546	184.998	 	 	 	 
775	301.546	185.300	 	 	 	 
776	301.546	185.601	 	 	 	 
777	301.546	185.903	 	 	 	 
778	301.546	186.204	 	 	 	 
779	301.546	186.506	 	 	 	 
780	301.546	186.807	 	 	 	 
781	301.546	187.109	 	 	 	 
782	301.546	187.410	 	 	 	 
783	301.546	187.712	 	 	 	 
784	301.546	188.013	 	 	 	 
785	301.546	188.315	 	 	 	 
786	301.546	188.617	 	 	 	 
787	301.546	188.918	 	 	 	 
788	301.546	189.220	 	 	 	 
789	301.546	189.521	 	 	 	 
790	301.546	189.823	 	 	 	 
791	301.546	190.124	 	 	 	 
792	301.546	190.426	 	 	 	 
793	301.546	190.727	 	 	 	 
794	301.546	191.029	 	 	 	 
795	301.546	191.330	 	 	 	 
796	301.546	191.632	 	 	 	 
797	301.546	191.934	 	 	 	 
798	301.546	192.235	 	 	 	 
799	301.546	192.537	 	 	 	 
800	301.546	192.838	 	 	 	 
801	301.546	193.140	 	 	 	 
802	301.546	193.441	 	 	 	 
803	301.546	193.743	 	 	 	 
804	301.546	194.044	 	 	 	 
805	301.546	194.346	 	 	 	 
806	301.546	194.647	 	 	 	 
807	301.546	194.949	 	 	 	 
808	301.546	195.251	 	 	 	 
809	301.546	195.552	 	 	 	 
810	301.546	195.854	 	 	 	 
811	301.546	196.155	 	 	 	 
812	301.546	196.457	 	 	 	 
813	301.546	196.758	 	 	 	 
814	301.546	197.060	 	 	 	 
815	301.546	197.361	 	 	 	 
816	301.546	197.663	 	 	 	 
817	301.546	197.964	 	 	 	 
818	301.546	198.266	 	 	 	 
819	301.546	198.568	 	 	 	 
820	301.546	198.869	 	 	 	 
821	301.546	199.171	 	 	 	 
822	301.546	199.472	 	 	 	 
823	301.546	199.774	 	 	 	 
824	301.546	200.075	 	 	 	 
825	301.546	200.377	 	 	 	 
826	301.546	200.678	 	 	 	 
827	301.546	200.980	 	 	 	 
828	301.546	201.281	 	 	 	 
829	301.546	201.583	 	 	 	 
830	301.546	201.885	 	 	 	 
831	301.546	202.186	 	 	 	 
832	301.546	202.488	 	 	 	 
833	301.546	202.789	 	 	 	 
834	301.546	203.091	 	 	 	 
835	301.546	203.392	 	 	 	 
836	301.546	203.694	 	 	 	 
837	301.546	203.995	 	 	 	 
838	301.546	204.297	 	 	 	 
839	301.546	204.598	 	 	 	 
840	301.546	204.900	 	 	 	 
841	301.546	205.202	 	 	 	 
842	301.546	205.503	 	 	 	 
843	301.546	205.805	 	 	 	 
844	301.546	206.106	 	 	 	 
845	301.546	206.408	 	 	 	 
846	301.546	206.709	 	 	 	 
847	301.546	207.011	 	 	 	 
848	301.546	207.312	 	 	 	 
849	301.546	207.614	 	 	 	 
850	301.546	207.915	 	 	 	 
851	301.546	208.217	 	 	 	 
852	301.546	208.519	 	 	 	 
853	301.546	208.820	 	 	 	 
854	301.546	209.122	 	 	 	 
855	301.546	209.423	 	 	 	 
856	301.546	209.725	 	 	 	 
857	301.546	210.026	 	 	 	 
858	301.546	210.328	 	 	 	 
859	301.546	210.629	 	 	 	 
860	301.546	210.931	 	 	 	 
861	301.546	211.232	 	 	 	 
862	301.546	211.534	 	 	 	 
863	301.546	211.836	 	 	 	 
864	301.546	212.137	 	 	 	 
865	301.546	212.439	 	 	 	 
866	301.546	212.740	 	 	 	 
867	301.546	213.042	 	 	 	 
868	301.546	213.343	 	 	 	 
869	301.546	213.645	 	 	 	 
870	301.546	213.946	 	 	 	 
871	301.546	214.248	 	 	 	 
872	301.546	214.549	 	 	 	 
873	301.546	214.851	 	 	 	 
874	301.546	215.153	 	 	 	 
875	301.546	215.454	 	 	 	 
876	301.546	215.756	 	 	 	 
877	301.546	216.057	 	 	 	 
878	301.546	216.359	 	 	 	 
879	301.546	216.660	 	 	 	 
880	301.546	216.962	 	 	 	 
881	301.546	217.263	 	 	 	 
882	301.546	217.565	 	 	 	 
883	301.546	217.866	 	 	 	 
884	301.546	218.168	 	 	 	 
885	301.546	218.470	 	 	 	 
886	301.546	218.771	 	 	 	 
887	301.546	219.073	 	 	 	 
888	301.546	219.374	 	 	 	 
889	301.546	219.676	 	 	 	 
890	301.546	219.977	 	 	 	 
891	301.546	220.279	 	 	 	 
892	301.546	220.580	 	 	 	 
893	301.546	220.882	 	 	 	 
894	301.546	221.184	 	 	 	 
895	301.546	221.485	 	 	 	 
896	301.546	221.787	 	 	 	 
897	301.546	222.088	 	 	 	 
898	301.546	222.390	 	 	 	 
899	301.546	222.691	 	 	 	 
900	301.546	222.993	 	 	 	 
901	301.546	223.294	 	 	 	 
902	301.546	223.596	 	 	 	 
903	301.546	223.897	 	 	 	 
904	301.546	224.199	 	 	 	 
905	301.546	224.500	 	 	 	 
906	301.546	224.802	 	 	 	 
907	301.546	225.104	 	 	 	 
908	301.546	225.405	 	 	 	 
909	301.546	225.707	 	 	 	 
910	301.546	226.008	 	 	 	 
911	301.546	226.310	 	 	 	 
912	301.546	226.611	 	 	 	 
913	301.546	226.913	 	 	 	 
914	301.546	227.214	 	 	 	 
915	301.546	227.516	 	 	 	 
916	301.546	227.818	 	 	 	 
917	301.546	228.119	 	 	 	 
918	301.546	228.421	 	 	 	 
919	301.546	228.722	 	 	 	 
920	301.546	229.024	 	 	 	 
921	301.546	229.325	 	 	 	 
922	301.546	229.627	 	 	 	 
923	301.546	229.928	 	 	 	 
924	301.546	230.230	 	 	 	 
925	301.546	230.531	 	 	 	 
926	301.546	230.833	 	 	 	 
927	301.546	231.135	 	 	 	 
928	301.546	231.436	 	 	 	 
929	301.546	231.738	 	 	 	 
930	301.546	232.039	 	 	 	 
931	301.546	232.341	 	 	 	 
932	301.546	232.642	 	 	 	 
933	301.546	232.944	 	 	 	 
934	301.546	233.245	 	 	 	 
935	301.546	233.547	 	 	 	 
936	301.546	233.848	 	 	 	 
937	301.546	234.150	 	 	 	 
938	301.546	234.452	 	 	 	 
939	301.546	234.753	 	 	 	 
940	301.546	235.055	 	 	 	 
941	301.546	235.356	 	 	 	 
942	301.546	235.658	 	 	 	 
943	301.546	235.959	 	 	 	 
944	301.546	236.261	 	 	 	 
945	301.546	236.562	 	 	 	 
946	301.546	236.864	 	 	 	 
947	301.546	237.165	 	 	 	 
948	301.546	237.467	 	 	 	 
949	301.546	237.769	 	 	 	 
950	301.546	238.070	 	 	 	 
951	301.546	238.372	 	 	 	 
952	301.546	238.673	 	 	 	 
953	301.546	238.975	 	 	 	 
954	301.546	239.276	 	 	 	 
955	301.546	239.578	 	 	 	 
956	301.546	239.879	 	 	 	 
957	301.546	240.181	 	 	 	 
958	301.546	240.482	 	 	 	 
959	301.546	240.784	 	 	 	 
960	301.546	241.086	 	 	 	 
961	301.546	241.387	 	 	 	 
962	301.546	241.689	 	 	 	 
963	301.546	241.990	 	 	 	 
964	301.546	242.292	 	 	 	 
965	301.546	242.593	 	 	 	 
966	301.546	242.895	 	 	 	 
967	301.546	243.196	 	 	 	 
968	301.546	243.498	 	 	 	 
969	301.546	243.799	 	 	 	 
970	301.546	244.101	 	 	 	 
971	301.546	244.403	 	 	 	 
972	301.546	244.704	 	 	 	 
973	301.546	245.006	 	 	 	 
974	301.546	245.307	 	 	 	 
975	301.546	245.609	 	 	 	 
976	301.546	245.910	 	 	 	 
977	301.546	246.212	 	 	 	 
978	301.546	246.513	 	 	 	 
979	301.546	246.815	 	 	 	 
980	301.546	247.116	 	 	 	 
981	301.546	247.418	 	 	 	 
982	301.546	247.720	 	 	 	 
983	301.546	248.021	 	 	 	 
984	301.546	248.323	 	 	 	 
985	301.546	248.624	 	 	 	 
986	301.546	248.926	 	 	 	 
987	301.546	249.227	 	 	 	 
988	301.546	249.529	 	 	 	 
989	301.546	249.830	 	 	 	 
990	301.546	250.132	 	 	 	 
991	301.546	250.433	 	 	 	 
992	301.546	250.735	 	 	 	 
993	301.546	251.037	 	 	 	 
994	301.546	251.338	 	 	 	 
995	301.546	251.640	 	 	 	 
996	301.546	251.941	 	 	 	 
997	301.546	252.243	 	 	 	 
998	301.546	252.544	 	 	 	 
999	301.546	252.846	 	 	 	 
1000	301.546	253.147	 	 	 	 
1001	301.546	253.449	 	 	 	 
1002	301.546	253.750	 	 	 	 
1003	301.546	254.052	 	 	 	 
1004	301.546	254.354	 	 	 	 
1005	301.546	254.655	 	 	 	 
1006	301.546	254.957	 	 	 	 
1007	301.546	255.258	 	 	 	 
1008	301.546	255.560	 	 	 	 
1009	301.546	255.861	 	 	 	 
1010	301.546	256.163	 	 	 	 
1011	301.546	256.464	 	 	 	 
1012	301.546	256.766	 	 	 	 
1013	301.546	257.067	 	 	 	 
1014	301.546	257.369	 	 	 	 
1015	301.546	257.671	 	 	 	 
1016	301.546	257.972	 	 	 	 
1017	301.546	258.274	 	 	 	 
1018	301.546	258.575	 	 	 	 
1019	301.546	258.877	 	 	 	 
1020	301.546	259.178	 	 	 	 
1021	301.546	259.480	 	 	 	 
1022	301.546	259.781	 	 	 	 
1023	301.546	260.083	 	 	 	 
1024	301.546	260.384	 	 	 	 
1025	301.546	260.686	 	 	 	 
1026	301.546	260.988	 	 	 	 
1027	301.546	261.289	 	 	 	 
1028	301.546	261.591	 	 	 	 
1029	301.546	261.892	 	 	 	 
1030	301.546	262.194	 	 	 	 
1031	301.546	262.495	 	 	 	 
1032	301.546	262.797	 	 	 	 
1033	301.546	263.098	 	 	 	 
1034	301.546	263.400	 	 	 	 
1035	301.546	263.701	 	 	 	 
1036	301.546	264.003	 	 	 	 
1037	301.546	264.305	 	 	 	 
1038	301.546	264.606	 	 	 	 
1039	301.546	264.908	 	 	 	 
1040	301.546	265.209	 	 	 	 
1041	301.546	265.511	 	 	 	 
1042	301.546	265.812	 	 	 	 
1043	301.546	266.114	 	 	 	 
1044	301.546	266.415	 	 	 	 
1045	301.546	266.717	 	 	 	 
1046	301.546	267.018	 	 	 	 
1047	301.546	267.320	 	 	 	 
1048	301.546	267.622	 	 	 	 
1049	301.546	267.923	 	 	 	 
1050	301.546	268.225	 	 	 	 
1051	301.546	268.526	 	 	 	 
1052	301.546	268.828	 	 	 	 
1053	301.546	269.129	 	 	 	 
1054	301.546	269.431	 	 	 	 
1055	301.546	269.732	 	 	 	 
1056	301.546	270.034	 	 	 	 
1057	301.546	270.335	 	 	 	 
1058	301.546	270.637	 	 	 	 
1059	301.546	270.939	 	 	 	 
1060	301.546	271.240	 	 	 	 
1061	301.546	271.542	 	 	 	 
1062	301.546	271.843	 	 	 	 
1063	301.546	272.145	 	 	 	 
1064	301.546	272.446	 	 	 	 
1065	301.546	272.748	 	 	 	 
1066	301.546	273.049	 	 	 	 
1067	301.546	273.351	 	 	 	 
1068	301.546	273.652	 	 	 	 
1069	301.546	273.954	 	 	 	 
1070	301.546	274.256	 	 	 	 
1071	301.546	274.557	 	 	 	 
1072	301.546	274.859	 	 	 	 
1073	301.546	275.160	 	 	 	 
1074	301.546	275.462	 	 	 	 
1075	301.546	275.763	 	 	 	 
1076	301.546	276.065	 	 	 	 
1077	301.546	276.366	 	 	 	 
1078	301.546	276.668	 	 	 	 
1079	301.546	276.970	 	 	 	 
1080	301.546	277.271	 	 	 	 
1081	301.546	277.573	 	 	 	 
1082	301.546	277.874	 	 	 	 
1083	301.546	278.176	 	 	 	 
1084	301.546	278.477	 	 	 	 
1085	301.546	278.779	 	 	 	 
1086	301.546	279.080	 	 	 	 
1087	301.546	279.382	 	 	 	 
1088	301.546	279.683	 	 	 	 
1089	301.546	279.985	 	 	 	 
1090	301.546	280.286	 	 	 	 
1091	301.546	280.588	 	 	 	 
1092	301.546	280.890	 	 	 	 
1093	301.546	281.191	 	 	 	 
1094	301.546	281.493	 	 	 	 
1095	301.546	281.794	 	 	 	 
1096	301.546	282.096	 	 	 	 
1097	301.546	282.397	 	 	 	 
1098	301.546	282.699	 	 	 	 
1099	301.546	283.000	 	 	 	 
1100	301.546	283.302	 	 	 	 
1101	301.546	283.604	 	 	 	 
1102	301.546	283.905	 	 	 	 
1103	301.546	284.207	 	 	 	 
1104	301.546	284.508	 	 	 	 
1105	301.546	284.810	 	 	 	 
1106	301.546	285.111	 	 	 	 
1107	301.546	285.413	 	 	 	 
1108	301.546	285.714	 	 	 	 
1109	301.546	286.016	 	 	 	 
1110	301.546	286.317	 	 	 	 
1111	301.546	286.619	 	 	 	 
1112	301.546	286.920	 	 	 	 
1113	301.546	287.222	 	 	 	 
1114	301.546	287.524	 	 	 	 
1115	301.546	287.825	 	 	 	 
1116	301.546	288.127	 	 	 	 
1117	301.546	288.428	 	 	 	 
1118	301.546	288.730	 	 	 	 
1119	301.546	289.031	 	 	 	 
1120	301.546	289.333	 	 	 	 
1121	301.546	289.634	 	 	 	 
1122	301.546	289.936	 	 	 	 
1123	301.546	290.238	 	 	 	 
1124	301.546	290.539	 	 	 	 
1125	301.546	290.841	 	 	 	 
1126	301.546	291.142	 	 	 	 
1127	301.546	291.444	 	 	 	 
1128	301.546	291.745	 	 	 	 
1129	301.546	292.047	 	 	 	 
1130	301.546	292.348	 	 	 	 
1131	301.546	292.650	 	 	 	 
1132	301.546	292.951	 	 	 	 
1133	301.546	293.253	 	 	 	 
1134	301.546	293.555	 	 	 	 
1135	301.546	293.856	 	 	 	 
1136	301.546	294.158	 	 	 	 
1137	301.546	294.459	 	 	 	 
1138	301.546	294.761	 	 	 	 
1139	301.546	295.062	 	 	 	 
1140	301.546	295.364	 	 	 	 
1141	301.546	295.665	 	 	 	 
1142	301.546	295.967	 	 	 	 
1143	301.546	296.268	 	 	 	 
1144	301.546	296.570	 	 	 	 
1145	301.546	296.872	 	 	 	 
1146	301.546	297.173	 	 	 	 
1147	301.546	297.475	 	 	 	 
1148	301.546	297.776	 	 	 	 
1149	301.546	298.078	 	 	 	 
1150	301.546	298.379	 	 	 	 
1151	301.546	298.681	 	 	 	 
1152	301.546	298.982	 	 	 	 
1153	301.546	299.284	 	 	 	 
1154	301.546	299.585	 	 	 	 
1155	301.546	299.887	 	 	 	 
1156	301.546	300.189	 	 	 	 
1157	301.546	300.490	 	 	 	 
1158	301.546	300.792	 	 	 	 
1159	301.546	301.093	 	 	 	 
1160	301.546	301.395	 	 	 	 
1161	301.546	301.696	 	 	 	 
1162	301.546	301.998	 	 	 	 
1163	301.546	302.299	 	 	 	 
1164	301.546	302.601	 	 	 	 
1165	301.546	302.902	 	 	 	 
1166	301.546	303.204	 	 	 	 
1167	301.546	303.506	 	 	 	 
1168	301.546	303.807	 	 	 	 
1169	301.546	304.109	 	 	 	 
1170	301.546	304.410	 	 	 	 
1171	301.546	304.712	 	 	 	 
1172	301.546	305.013	 	 	 	 
1173	301.546	305.315	 	 	 	 
1174	301.546	305.616	 	 	 	 
1175	301.546	305.918	 	 	 	 
1176	301.546	306.219	 	 	 	 
1177	301.546	306.521	 	 	 	 
1178	301.546	306.823	 	 	 	 
1179	301.546	307.124	 	 	 	 
1180	301.546	307.426	 	 	 	 
1181	301.546	307.727	 	 	 	 
1182	301.546	308.029	 	 	 	 
1183	301.546	308.330	 	 	 	 
1184	301.546	308.632	 	 	 	 
1185	301.546	308.933	 	 	 	 
1186	301.546	309.235	 	 	 	 
1187	301.546	309.536	 	 	 	 
1188	301.546	309.838	 	 	 	 
1189	301.546	310.140	 	 	 	 
1190	301.546	310.441	 	 	 	 
1191	301.546	310.743	 	 	 	 
1192	301.546	311.044	 	 	 	 
1193	301.546	311.346	 	 	 	 
1194	301.546	311.647	 	 	 	 
1195	301.546	311.949	 	 	 	 
1196	301.546	312.250	 	 	 	 
1197	301.546	312.552	 	 	 	 
1198	301.546	312.853	 	 	 	 
1199	301.546	313.155	 	 	 	 
1200	301.546	313.457	 	 	 	 
1201	301.546	313.758	 	 	 	 
1202	301.546	314.060	 	 	 	 
1203	301.546	314.361	 	 	 	 
1204	301.546	314.663	 	 	 	 
1205	301.546	314.964	 	 	 	 
1206	301.546	315.266	 	 	 	 
1207	301.546	315.567	 	 	 	 
1208	301.546	315.869	 	 	 	 
1209	301.546	316.170	 	 	 	 
1210	301.546	316.472	 	 	 	 
1211	301.546	316.774	 	 	 	 
1212	301.546	317.075	 	 	 	 
1213	301.546	317.377	 	 	 	 
1214	301.546	317.678	 	 	 	 
1215	301.546	317.980	 	 	 	 
1216	301.546	318.281	 	 	 	 
1217	301.546	318.583	 	 	 	 
1218	301.546	318.884	 	 	 	 
1219	301.546	319.186	 	 	 	 
1220	301.546	319.487	 	 	 	 
1221	301.546	319.789	 	 	 	 
1222	301.546	320.091	 	 	 	 
1223	301.546	320.392	 	 	 	 
1224	301.546	320.694	 	 	 	 
1225	301.546	320.995	 	 	 	 
1226	301.546	321.297	 	 	 	 
1227	301.546	321.598	 	 	 	 
1228	301.546	321.900	 	 	 	 
1229	301.546	322.201	 	 	 	 
1230	301.546	322.503	 	 	 	 
1231	301.546	322.804	 	 	 	 
1232	301.546	323.106	 	 	 	 
1233	301.546	323.408	 	 	 	 
1234	301.546	323.709	 	 	 	 
1235	301.546	324.011	 	 	 	 
1236	301.546	324.312	 	 	 	 
1237	301.546	324.614	 	 	 	 
1238	301.546	324.915	 	 	 	 
1239	301.546	325.217	 	 	 	 
1240	301.546	325.518	 	 	 	 
1241	301.546	325.820	 	 	 	 
1242	301.546	326.121	 	 	 	 
1243	301.546	326.423	 	 	 	 
1244	301.546	326.725	 	 	 	 
1245	301.546	327.026	 	 	 	 
1246	301.546	327.328	 	 	 	 
1247	301.546	327.629	 	 	 	 
1248	301.546	327.931	 	 	 	 
1249	301.546	328.232	 	 	 	 
1250	301.546	328.534	 	 	 	 
1251	301.546	328.835	 	 	 	 
1252	301.546	329.137	 	 	 	 
1253	301.546	329.438	 	 	 	 
1254	301.546	329.740	 	 	 	 
1255	301.546	330.042	 	 	 	 
1256	301.546	330.343	 	 	 	 
1257	301.546	330.645	 	 	 	 
1258	301.546	330.946	 	 	 	 
1259	301.546	331.248	 	 	 	 
1260	301.546	331.549	 	 	 	 
1261	301.546	331.851	 	 	 	 
1262	301.546	332.152	 	 	 	 
1263	301.546	332.454	 	 	 	 
1264	301.546	332.756	 	 	 	 
1265	301.546	333.057	 	 	 	 
1266	301.546	333.359	 	 	 	 
1267	301.546	333.660	 	 	 	 
1268	301.546	333.962	 	 	 	 
1269	301.546	334.263	 	 	 	 
1270	301.546	334.565	 	 	 	 
1271	301.546	334.866	 	 	 	 
1272	301.546	335.168	 	 	 	 
1273	301.546	335.469	 	 	 	 
1274	301.546	335.771	 	 	 	 
1275	301.546	336.072	 	 	 	 
1276	301.546	336.374	 	 	 	 
1277	301.546	336.676	 	 	 	 
1278	301.546	336.977	 	 	 	 
1279	301.546	337.279	 	 	 	 
1280	301.546	337.580	 	 	 	 
1281	301.546	337.882	 	 	 	 
1282	301.546	338.183	 	 	 	 
1283	301.546	338.485	 	 	 	 
1284	301.546	338.786	 	 	 	 
1285	301.546	339.088	 	 	 	 
1286	301.546	339.390	 	 	 	 
1287	301.546	339.691	 	 	 	 
1288	301.546	339.993	 	 	 	 
1289	301.546	340.294	 	 	 	 
1290	301.546	340.596	 	 	 	 
1291	301.546	340.897	 	 	 	 
1292	301.546	341.199	 	 	 	 
1293	301.546	341.500	 	 	 	 
1294	301.546	341.802	 	 	 	 
1295	301.546	342.103	 	 	 	 
1296	301.546	342.405	 	 	 	 
1297	301.546	342.706	 	 	 	 
1298	301.546	343.008	 	 	 	 
1299	301.546	343.310	 	 	 	 
1300	301.546	343.611	 	 	 	 
1301	301.546	343.913	 	 	 	 
1302	301.546	344.214	 	 	 	 
1303	301.546	344.516	 	 	 	 
1304	301.546	344.817	 	 	 	 
1305	301.546	345.119	 	 	 	 
1306	301.546	345.420	 	 	 	 
1307	301.546	345.722	 	 	 	 
1308	301.546	346.024	 	 	 	 
1309	301.546	346.325	 	 	 	 
1310	301.546	346.627	 	 	 	 
1311	301.546	346.928	 	 	 	 
1312	301.546	347.230	 	 	 	 
1313	301.546	347.531	 	 	 	 
1314	301.546	347.833	 	 	 	 
1315	301.546	348.134	 	 	 	 
1316	301.546	348.436	 	 	 	 
1317	301.546	348.737	 	 	 	 
1318	301.546	349.039	 	 	 	 
1319	301.546	349.340	 	 	 	 
1320	301.546	349.642	 	 	 	 
1321	301.546	349.944	 	 	 	 
1322	301.546	350.245	 	 	 	 
1323	301.546	350.547	 	 	 	 
1324	301.546	350.848	 	 	 	 
1325	301.546	351.150	 	 	 	 
1326	301.546	351.451	 	 	 	 
1327	301.546	351.753	 	 	 	 
1328	301.546	352.054	 	 	 	 
1329	301.546	352.356	 	 	 	 
1330	301.546	352.658	 	 	 	 
1331	301.546	352.959	 	 	 	 
1332	301.546	353.261	 	 	 	 
1333	301.546	353.562	 	 	 	 
1334	301.546	353.864	 	 	 	 
1335	301.546	354.165	 	 	 	 
1336	301.546	354.467	 	 	 	 
1337	301.546	354.768	 	 	 	 
1338	301.546	355.070	 	 	 	 
1339	301.546	355.371	 	 	 	 
1340	301.546	355.673	 	 	 	 
1341	301.546	355.975	 	 	 	 
1342	301.546	356.276	 	 	 	 
1343	301.546	356.578	 	 	 	 
1344	301.546	356.879	 	 	 	 
1345	301.546	357.181	 	 	 	 
1346	301.546	357.482	 	 	 	 
1347	301.546	357.784	 	 	 	 
1348	301.546	358.085	 	 	 	 
1349	301.546	358.387	 	 	 	 
1350	301.546	358.688	 	 	 	 
1351	301.546	358.990	 	 	 	 
1352	301.546	359.292	 	 	 	 
1353	301.546	359.593	 	 	 	 
1354	301.546	359.895	 	 	 	 
1355	301.546	360.196	 	 	 	 
1356	301.546	360.498	 	 	 	 
1357	301.546	360.799	 	 	 	 
1358	301.546	361.101	 	 	 	 
1359	301.546	361.402	 	 	 	 
1360	301.546	361.704	 	 	 	 
1361	301.546	362.005	 	 	 	 
1362	301.546	362.307	 	 	 	 
1363	301.546	362.609	 	 	 	 
1364	301.546	362.910	 	 	 	 
1365	301.546	363.212	 	 	 	 
1366	301.546	363.513	 	 	 	 
1367	301.546	363.815	 	 	 	 
1368	301.546	364.116	 	 	 	 
1369	301.546	364.418	 	 	 	 
1370	301.546	364.719	 	 	 	 
1371	301.546	365.021	 	 	 	 
1372	301.546	365.322	 	 	 	 
1373	301.546	365.624	 	 	 	 
1374	301.546	365.926	 	 	 	 
1375	301.546	366.227	 	 	 	 
1376	301.546	366.529	 	 	 	 
1377	301.546	366.830	 	 	 	 
1378	301.546	367.132	 	 	 	 
1379	301.546	367.433	 	 	 	 
1380	301.546	367.735	 	 	 	 
1381	301.546	368.036	 	 	 	 
1382	301.546	368.338	 	 	 	 
1383	301.546	368.639	 	 	 	 
1384	301.546	368.941	 	 	 	 
1385	301.546	369.243	 	 	 	 
1386	301.546	369.544	 	 	 	 
1387	301.546	369.846	 	 	 	 
1388	301.546	370.147	 	 	 	 
1389	301.546	370.449	 	 	 	 
1390	301.546	370.750	 	 	 	 
1391	301.546	371.052	 	 	 	 
1392	301.546	371.353	 	 	 	 
1393	301.546	371.655	 	 	 	 
1394	301.546	371.956	 	 	 	 
1395	301.546	372.258	 	 	 	 
1396	301.546	372.560	 	 	 	 
1397	301.546	372.861	 	 	 	 
1398	301.546	373.163	 	 	 	 
1399	301.546	373.464	 	 	 	 
1400	301.546	373.766	 	 	 	 
1401	301.546	374.067	 	 	 	 
1402	301.546	374.369	 	 	 	 
1403	301.546	374.670	 	 	 	 
1404	301.546	374.972	 	 	 	 
1405	301.546	375.273	 	 	 	 
1406	301.546	375.575	 	 	 	 
1407	301.546	375.877	 	 	 	 
1408	301.546	376.178	 	 	 	 
1409	301.546	376.480	 	 	 	 
1410	301.546	376.781	 	 	 	 
1411	301.546	377.083	 	 	 	 
1412	301.546	377.384	 	 	 	 
1413	301.546	377.686	 	 	 	 
1414	301.546	377.987	 	 	 	 
1415	301.546	378.289	 	 	 	 
1416	301.546	378.590	 	 	 	 
1417	301.546	378.892	 	 	 	 
1418	301.546	379.194	 	 	 	 
1419	301.546	379.495	 	 	 	 
1420	301.546	379.797	 	 	 	 
1421	301.546	380.098	 	 	 	 
1422	301.546	380.400	 	 	 	 
1423	301.546	380.701	 	 	 	 
1424	301.546	381.003	 	 	 	 
1425	301.546	381.304	 	 	 	 
1426	301.546	381.606	 	 	 	 
1427	301.546	381.907	 	 	 	 
1428	301.546	382.209	 	 	 	 
1429	301.546	382.511	 	 	 	 
1430	301.546	382.812	 	 	 	 
1431	301.546	383.114	 	 	 	 
1432	301.546	383.415	 	 	 	 
1433	301.546	383.717	 	 	 	 
1434	301.546	384.018	 	 	 	 
1435	301.546	384.320	 	 	 	 
1436	301.546	384.621	 	 	 	 
1437	301.546	384.923	 	 	 	 
1438	301.546	385.224	 	 	 	 
1439	301.546	385.526	 	 	 	 
1440	301.546	385.828	 	 	 	 
1441	301.546	386.129	 	 	 	 
1442	301.546	386.431	 	 	 	 
1443	301.546	386.732	 	 	 	 
1444	301.546	387.034	 	 	 	 
1445	301.546	387.335	 	 	 	 
1446	301.546	387.637	 	 	 	 
1447	301.546	387.938	 	 	 	 
1448	301.546	388.240	 	 	 	 
1449	301.546	388.541	 	 	 	 
1450	301.546	388.843	 	 	 	 
1451	301.546	389.145	 	 	 	 
1452	301.546	389.446	 	 	 	 
1453	301.546	389.748	 	 	 	 
1454	301.546	390.049	 	 	 	 
1455	301.546	390.351	 	 	 	 
1456	301.546	390.652	 	 	 	 
1457	301.546	390.954	 	 	 	 
1458	301.546	391.255	 	 	 	 
1459	301.546	391.557	 	 	 	 
1460	301.546	391.858	 	 	 	 
1461	301.546	392.160	 	 	 	 
1462	301.546	392.462	 	 	 	 
1463	301.546	392.763	 	 	 	 
1464	301.546	393.065	 	 	 	 
1465	301.546	393.366	 	 	 	 
1466	301.546	393.668	 	 	 	 
1467	301.546	393.969	 	 	 	 
1468	301.546	394.271	 	 	 	 
1469	301.546	394.572	 	 	 	 
1470	301.546	394.874	 	 	 	 
1471	301.546	395.176	 	 	 	 
1472	301.546	395.477	 	 	 	 
1473	301.546	395.779	 	 	 	 
1474	301.546	396.080	 	 	 	 
1475	301.546	396.382	 	 	 	 
1476	301.546	396.683	 	 	 	 
1477	301.546	396.985	 	 	 	 
1478	301.546	397.286	 	 	 	 
1479	301.546	397.588	 	 	 	 
1480	301.546	397.889	 	 	 	 
1481	301.546	398.191	 	 	 	 
1482	301.546	398.492	 	 	 	 
1483	301.546	398.794	 	 	 	 
1484	301.546	399.096	 	 	 	 
1485	301.546	399.397	 	 	 	 
1486	301.546	399.699	 	 	 	 
1487	301.546	400.000	 	 	 	 
1488	301.546	400.302	 	 	 	 
1489	301.546	400.603	 	 	 	 
1490	301.546	400.905	 	 	 	 
1491	301.546	401.206	 	 	 	 
1492	301.546	401.508	 	 	 	 
1493	301.546	401.810	 	 	 	 
1494	301.546	402.111	 	 	 	 
1495	301.546	402.413	 	 	 	 
1496	301.546	402.714	 	 	 	 
1497	301.546	403.016	 	 	 	 
1498	301.546	403.317	 	 	 	 
1499	301.546	403.619	 	 	 	 
1500	301.546	403.920	 	 	 	 
1501	301.546	404.222	 	 	 	 
1502	301.546	404.523	 	 	 	 
1503	301.546	404.825	 	 	 	 
1504	301.546	405.126	 	 	 	 
1505	301.546	405.428	 	 	 	 
1506	301.546	405.730	 	 	 	 
1507	301.546	406.031	 	 	 	 
