TIME	P	Q
s	uW	mJ
1208	-18.994	-21.979
1209	-18.896	-21.998
1210	-19.018	-22.017
1211	-19.018	-22.036
1212	-18.957	-22.055
1213	-18.871	-22.074
1214	-18.969	-22.093
1215	-18.994	-22.112
1216	-18.945	-22.131
1217	-18.969	-22.150
1218	-18.969	-22.169
1219	-19.043	-22.188
1220	-18.975	-22.207
1221	-19.117	-22.226
1222	-18.896	-22.245
1223	-19.018	-22.264
1224	-19.043	-22.283
1225	-18.994	-22.302
1226	-18.945	-22.321
1227	-19.049	-22.340
1228	-18.945	-22.359
1229	-19.067	-22.378
1230	-19.043	-22.397
1231	-19.067	-22.416
1232	-19.018	-22.435
1233	-19.018	-22.454
1234	-18.902	-22.473
1235	-18.969	-22.492
1236	-18.969	-22.511
1237	-18.920	-22.530
1238	-18.945	-22.549
1239	-19.018	-22.568
1240	-19.043	-22.587
1241	-19.018	-22.606
1242	-19.012	-22.625
1243	-19.141	-22.644
1244	-19.043	-22.663
1245	-18.994	-22.682
1246	-18.945	-22.701
1247	-18.945	-22.720
1248	-19.067	-22.739
1249	-18.939	-22.758
1250	-18.871	-22.777
1251	-18.994	-22.796
1252	-18.969	-22.815
1253	-19.043	-22.834
1254	-18.969	-22.853
1255	-19.092	-22.872
1256	-19.031	-22.891
1257	-19.067	-22.910
1258	-18.969	-22.929
1259	-18.945	-22.948
1260	-19.018	-22.967
1261	-19.067	-22.986
1262	-18.945	-23.005
1263	-18.957	-23.024
1264	-18.945	-23.043
1265	-18.871	-23.062
1266	-18.945	-23.081
1267	-18.920	-23.099
1268	-18.920	-23.118
1269	-18.920	-23.137
1270	-18.969	-23.156
1271	-18.957	-23.175
1272	-18.896	-23.194
1273	-18.969	-23.213
1274	-18.896	-23.232
1275	-18.896	-23.251
1276	-18.969	-23.270
1277	-18.822	-23.289
1278	-18.883	-23.308
1279	-18.920	-23.327
1280	-18.969	-23.345
1281	-18.920	-23.364
1282	-18.847	-23.383
1283	-18.920	-23.402
1284	-18.969	-23.421
1285	-18.883	-23.440
1286	-18.896	-23.459
1287	-18.969	-23.478
1288	-18.969	-23.497
1289	-18.896	-23.516
1290	-18.871	-23.535
1291	-18.896	-23.554
1292	-18.945	-23.572
1293	-19.031	-23.591
1294	-18.945	-23.610
1295	-18.994	-23.629
1296	-18.920	-23.648
1297	-18.822	-23.667
1298	-18.920	-23.686
1299	-18.994	-23.705
1300	-18.847	-23.724
1301	-19.018	-23.743
1302	-18.969	-23.762
1303	-19.043	-23.781
1304	-18.969	-23.800
1305	-18.969	-23.819
1306	-18.969	-23.838
1307	-18.920	-23.857
1308	-18.920	-23.876
1309	-18.896	-23.895
1310	-18.920	-23.914
1311	-18.945	-23.932
1312	-18.969	-23.951
1313	-18.969	-23.970
1314	-18.920	-23.989
1315	-19.067	-24.008
1316	-18.871	-24.027
1317	-18.969	-24.046
1318	-18.994	-24.065
1319	-18.969	-24.084
1320	-18.920	-24.103
1321	-18.920	-24.122
1322	-18.994	-24.141
1323	-18.896	-24.160
1324	-18.920	-24.179
1325	-18.945	-24.198
1326	-18.920	-24.217
1327	-18.969	-24.236
1328	-18.920	-24.255
1329	-18.920	-24.274
1330	-18.896	-24.292
1331	-18.847	-24.311
1332	-18.945	-24.330
1333	-18.847	-24.349
1334	-18.847	-24.368
1335	-18.969	-24.387
1336	-18.883	-24.406
1337	-18.945	-24.425
1338	-18.822	-24.444
1339	-18.871	-24.462
1340	-19.018	-24.481
1341	-18.871	-24.500
1342	-18.969	-24.519
1343	-18.945	-24.538
1344	-18.865	-24.557
1345	-18.896	-24.576
1346	-18.847	-24.595
1347	-18.945	-24.614
1348	-18.822	-24.633
1349	-18.969	-24.652
1350	-18.994	-24.671
1351	-18.883	-24.689
1352	-18.871	-24.708
1353	-18.871	-24.727
1354	-18.871	-24.746
1355	-18.871	-24.765
1356	-18.847	-24.784
1357	-18.798	-24.803
1358	-18.883	-24.821
1359	-18.798	-24.840
1360	-18.822	-24.859
1361	-18.822	-24.878
1362	-18.871	-24.897
1363	-18.945	-24.916
1364	-18.847	-24.935
1365	-18.957	-24.954
1366	-18.896	-24.972
1367	-18.773	-24.991
1368	-19.018	-25.010
1369	-18.969	-25.029
1370	-18.969	-25.048
1371	-18.945	-25.067
1372	-18.945	-25.086
1373	-18.939	-25.105
1374	-18.969	-25.124
1375	-18.969	-25.143
1376	-18.945	-25.162
1377	-18.847	-25.181
1378	-18.798	-25.199
1379	-18.896	-25.218
1380	-18.902	-25.237
1381	-18.773	-25.256
1382	-18.994	-25.275
1383	-18.945	-25.294
1384	-18.847	-25.313
1385	-18.969	-25.332
1386	-18.994	-25.351
1387	-18.994	-25.370
1388	-18.969	-25.389
1389	-18.969	-25.408
1390	-19.018	-25.427
1391	-18.969	-25.446
1392	-19.018	-25.465
1393	-18.920	-25.484
1394	-19.018	-25.503
1395	-19.012	-25.522
1396	-18.896	-25.541
1397	-18.920	-25.560
1398	-18.969	-25.578
1399	-19.092	-25.598
1400	-19.018	-25.617
1401	-19.018	-25.636
1402	-18.883	-25.654
1403	-18.945	-25.673
1404	-18.945	-25.692
1405	-18.945	-25.711
1406	-18.945	-25.730
1407	-18.871	-25.749
1408	-18.896	-25.768
1409	-18.865	-25.787
1410	-18.871	-25.806
1411	-18.896	-25.825
1412	-18.896	-25.844
1413	-18.920	-25.862
1414	-18.822	-25.881
1415	-18.945	-25.900
1416	-18.939	-25.919
1417	-18.945	-25.938
1418	-18.969	-25.957
1419	-18.847	-25.976
1420	-18.896	-25.995
1421	-18.896	-26.014
1422	-18.748	-26.032
1423	-18.847	-26.051
1424	-18.920	-26.070
1425	-18.798	-26.089
1426	-18.920	-26.108
1427	-18.896	-26.127
1428	-18.822	-26.146
1429	-18.920	-26.165
1430	-18.920	-26.184
1431	-18.939	-26.202
1432	-18.920	-26.221
1433	-18.920	-26.240
1434	-18.871	-26.259
1435	-18.896	-26.278
1436	-18.871	-26.297
1437	-18.871	-26.316
1438	-18.883	-26.335
1439	-18.920	-26.354
1440	-18.920	-26.373
1441	-18.871	-26.391
1442	-18.920	-26.410
1443	-18.847	-26.429
1444	-18.896	-26.448
1445	-18.871	-26.467
1446	-18.791	-26.486
1447	-18.896	-26.505
1448	-18.822	-26.523
1449	-18.920	-26.542
1450	-18.920	-26.561
1451	-18.896	-26.580
1452	-18.994	-26.599
1453	-18.994	-26.618
1454	-18.896	-26.637
1455	-18.871	-26.656
1456	-18.847	-26.675
1457	-18.969	-26.694
1458	-18.920	-26.713
1459	-19.018	-26.732
1460	-18.865	-26.751
1461	-18.945	-26.770
1462	-18.969	-26.788
1463	-18.969	-26.807
1464	-19.018	-26.826
1465	-18.945	-26.845
1466	-18.871	-26.864
1467	-18.957	-26.883
1468	-18.969	-26.902
1469	-18.847	-26.921
1470	-19.067	-26.940
1471	-18.920	-26.959
1472	-18.871	-26.978
1473	-19.018	-26.997
1474	-18.969	-27.016
1475	-19.049	-27.035
1476	-18.945	-27.054
1477	-18.945	-27.073
1478	-18.969	-27.092
1479	-18.969	-27.111
1480	-18.969	-27.130
1481	-18.994	-27.149
1482	-18.994	-27.168
1483	-18.920	-27.187
1484	-18.847	-27.206
1485	-18.896	-27.224
1486	-18.896	-27.243
1487	-18.871	-27.262
1488	-18.896	-27.281
1489	-18.957	-27.300
1490	-18.920	-27.319
1491	-18.896	-27.338
1492	-18.920	-27.357
1493	-18.994	-27.376
1494	-18.945	-27.395
1495	-18.945	-27.414
1496	-18.871	-27.433
1497	-18.847	-27.451
1498	-18.871	-27.470
1499	-18.945	-27.489
1500	-18.871	-27.508
1501	-18.847	-27.527
1502	-18.871	-27.546
1503	-18.920	-27.565
1504	-18.939	-27.584
1505	-18.969	-27.603
1506	-18.871	-27.621
1507	-18.896	-27.640
1508	-18.896	-27.659
1509	-18.945	-27.678
1510	-19.018	-27.697
1511	-18.902	-27.716
1512	-18.920	-27.735
1513	-18.920	-27.754
1514	-18.945	-27.773
1515	-18.896	-27.792
1516	-18.920	-27.811
1517	-18.871	-27.830
1518	-18.828	-27.848
1519	-18.969	-27.867
1520	-18.945	-27.886
1521	-18.920	-27.905
1522	-18.945	-27.924
1523	-18.945	-27.943
1524	-18.945	-27.962
1525	-18.920	-27.981
1526	-18.920	-28.000
1527	-18.920	-28.019
1528	-18.920	-28.038
1529	-18.896	-28.057
1530	-18.969	-28.076
1531	-18.920	-28.095
1532	-18.969	-28.114
1533	-19.031	-28.133
1534	-18.945	-28.152
1535	-18.994	-28.170
1536	-19.067	-28.190
1537	-18.969	-28.209
1538	-18.945	-28.227
1539	-18.994	-28.246
1540	-18.994	-28.265
1541	-19.018	-28.284
1542	-19.018	-28.304
1543	-18.994	-28.322
1544	-18.969	-28.341
1545	-19.043	-28.361
1546	-19.018	-28.380
1547	-18.994	-28.399
1548	-19.049	-28.418
1549	-18.871	-28.436
1550	-19.018	-28.455
1551	-18.871	-28.474
1552	-18.920	-28.493
1553	-18.920	-28.512
1554	-18.994	-28.531
1555	-18.865	-28.550
1556	-18.969	-28.569
1557	-18.896	-28.588
1558	-18.847	-28.607
1559	-18.920	-28.626
1560	-18.920	-28.645
1561	-19.018	-28.664
1562	-18.939	-28.683
1563	-18.945	-28.701
1564	-18.920	-28.720
1565	-19.018	-28.739
1566	-18.896	-28.758
1567	-18.871	-28.777
1568	-18.847	-28.796
1569	-18.939	-28.815
1570	-18.945	-28.834
1571	-18.969	-28.853
1572	-18.969	-28.872
1573	-18.969	-28.891
1574	-18.871	-28.910
1575	-18.945	-28.929
1576	-18.920	-28.948
1577	-18.957	-28.967
1578	-18.994	-28.986
1579	-18.994	-29.005
1580	-18.969	-29.023
1581	-19.043	-29.043
1582	-18.945	-29.061
1583	-18.969	-29.080
1584	-18.939	-29.099
1585	-18.798	-29.118
1586	-18.969	-29.137
1587	-18.969	-29.156
1588	-18.847	-29.175
1589	-18.969	-29.194
1590	-18.920	-29.213
1591	-18.883	-29.232
1592	-18.920	-29.251
1593	-18.920	-29.270
1594	-18.896	-29.288
1595	-18.920	-29.307
1596	-19.018	-29.326
1597	-18.969	-29.345
1598	-18.969	-29.364
1599	-18.957	-29.383
1600	-18.920	-29.402
1601	-18.969	-29.421
1602	-19.018	-29.440
1603	-18.969	-29.459
1604	-18.896	-29.478
1605	-19.043	-29.497
1606	-18.902	-29.516
1607	-18.969	-29.535
1608	-18.945	-29.554
1609	-19.092	-29.573
1610	-19.018	-29.592
1611	-18.896	-29.611
1612	-18.945	-29.630
1613	-18.957	-29.649
1614	-18.945	-29.668
1615	-18.920	-29.687
1616	-18.994	-29.706
1617	-18.920	-29.725
1618	-18.871	-29.743
1619	-18.945	-29.762
1620	-18.828	-29.781
1621	-18.920	-29.800
1622	-18.871	-29.819
1623	-18.920	-29.838
1624	-18.896	-29.857
1625	-18.945	-29.876
1626	-19.043	-29.895
1627	-18.920	-29.914
1628	-18.994	-29.933
1629	-18.773	-29.952
1630	-19.043	-29.971
1631	-18.871	-29.989
1632	-18.969	-30.008
1633	-18.969	-30.027
1634	-18.896	-30.046
1635	-18.920	-30.065
1636	-18.969	-30.084
1637	-18.896	-30.103
1638	-18.920	-30.122
1639	-18.896	-30.141
1640	-18.945	-30.160
1641	-18.871	-30.179
1642	-18.883	-30.198
1643	-18.847	-30.216
1644	-18.994	-30.235
1645	-18.969	-30.254
1646	-18.920	-30.273
1647	-18.920	-30.292
1648	-18.920	-30.311
1649	-18.920	-30.330
1650	-18.975	-30.349
1651	-18.994	-30.368
1652	-18.969	-30.387
1653	-18.896	-30.406
1654	-18.969	-30.425
1655	-18.945	-30.444
1656	-19.043	-30.463
1657	-18.994	-30.482
1658	-19.067	-30.501
1659	-19.067	-30.520
1660	-18.969	-30.539
1661	-19.018	-30.558
1662	-18.994	-30.577
1663	-19.018	-30.596
1664	-18.957	-30.615
1665	-18.945	-30.634
1666	-18.945	-30.653
1667	-18.969	-30.672
1668	-19.043	-30.691
1669	-18.969	-30.710
1670	-19.092	-30.729
1671	-18.975	-30.748
1672	-19.018	-30.767
1673	-19.043	-30.786
1674	-19.067	-30.805
1675	-18.896	-30.824
1676	-18.994	-30.843
1677	-18.920	-30.862
1678	-19.043	-30.881
1679	-19.067	-30.900
1680	-19.067	-30.919
1681	-18.994	-30.938
1682	-18.969	-30.957
1683	-18.969	-30.976
1684	-19.043	-30.995
1685	-19.018	-31.014
1686	-19.031	-31.033
1687	-19.117	-31.052
1688	-18.969	-31.071
1689	-19.018	-31.090
1690	-19.141	-31.109
1691	-18.994	-31.128
1692	-19.043	-31.147
1693	-19.086	-31.166
1694	-19.018	-31.185
1695	-18.994	-31.204
1696	-19.043	-31.223
1697	-19.043	-31.243
1698	-18.969	-31.261
1699	-19.043	-31.281
1700	-19.092	-31.300
1701	-18.902	-31.319
1702	-18.969	-31.337
1703	-18.969	-31.356
1704	-18.871	-31.375
1705	-19.067	-31.394
1706	-18.896	-31.413
1707	-18.969	-31.432
1708	-18.957	-31.451
1709	-18.945	-31.470
1710	-18.945	-31.489
1711	-18.994	-31.508
1712	-18.994	-31.527
1713	-19.117	-31.546
1714	-18.969	-31.565
1715	-18.957	-31.584
1716	-18.896	-31.603
1717	-19.092	-31.622
1718	-18.920	-31.641
1719	-18.945	-31.660
1720	-18.945	-31.679
1721	-18.969	-31.698
1722	-18.902	-31.717
1723	-18.969	-31.736
1724	-19.018	-31.755
1725	-19.117	-31.774
1726	-18.920	-31.793
1727	-19.067	-31.812
1728	-18.945	-31.831
1729	-18.945	-31.850
1730	-19.049	-31.869
1731	-18.969	-31.888
1732	-19.043	-31.907
1733	-19.067	-31.926
1734	-19.018	-31.945
1735	-19.043	-31.964
1736	-19.043	-31.983
1737	-18.994	-32.002
1738	-19.018	-32.021
1739	-19.043	-32.040
1740	-18.994	-32.059
1741	-18.994	-32.078
1742	-19.067	-32.097
1743	-18.945	-32.116
1744	-19.031	-32.135
1745	-19.018	-32.154
1746	-19.067	-32.173
1747	-19.018	-32.192
1748	-18.994	-32.211
1749	-18.994	-32.230
1750	-19.043	-32.249
1751	-18.969	-32.268
1752	-19.067	-32.287
1753	-19.018	-32.306
1754	-19.117	-32.325
1755	-19.141	-32.345
1756	-18.994	-32.364
1757	-19.018	-32.383
1758	-19.043	-32.402
1759	-19.031	-32.421
1760	-19.141	-32.440
1761	-19.067	-32.459
1762	-19.092	-32.478
1763	-19.018	-32.497
1764	-19.067	-32.516
1765	-19.092	-32.535
1766	-19.049	-32.554
1767	-19.092	-32.573
1768	-19.092	-32.592
1769	-19.043	-32.611
1770	-19.141	-32.631
1771	-19.117	-32.650
1772	-19.092	-32.669
1773	-19.067	-32.688
1774	-19.067	-32.707
1775	-19.067	-32.726
1776	-19.043	-32.745
1777	-19.067	-32.764
1778	-19.043	-32.783
1779	-19.067	-32.802
1780	-18.871	-32.821
1781	-19.012	-32.840
1782	-19.018	-32.859
1783	-19.018	-32.878
1784	-18.920	-32.897
1785	-18.969	-32.916
1786	-19.067	-32.935
1787	-18.969	-32.954
1788	-18.994	-32.973
1789	-18.994	-32.992
1790	-18.945	-33.011
1791	-19.043	-33.030
1792	-18.994	-33.049
1793	-18.969	-33.068
1794	-19.043	-33.087
1795	-18.957	-33.106
1796	-18.994	-33.125
1797	-19.092	-33.144
1798	-19.018	-33.163
1799	-19.018	-33.182
1800	-18.994	-33.201
1801	-19.067	-33.220
1802	-18.920	-33.239
1803	-19.012	-33.258
1804	-19.043	-33.277
1805	-19.043	-33.296
1806	-19.092	-33.315
1807	-19.043	-33.334
1808	-18.969	-33.353
1809	-18.994	-33.372
1810	-19.031	-33.391
1811	-19.018	-33.410
1812	-19.117	-33.429
1813	-19.067	-33.448
1814	-19.092	-33.468
1815	-19.043	-33.487
1816	-18.969	-33.506
1817	-19.141	-33.525
1818	-19.117	-33.544
1819	-19.092	-33.563
1820	-19.117	-33.582
1821	-19.067	-33.601
1822	-19.117	-33.620
1823	-19.141	-33.639
1824	-19.067	-33.658
1825	-19.067	-33.678
1826	-19.166	-33.697
1827	-19.067	-33.716
1828	-18.994	-33.735
1829	-18.969	-33.754
1830	-19.067	-33.773
1831	-19.117	-33.792
1832	-19.086	-33.811
1833	-19.043	-33.830
1834	-19.067	-33.849
1835	-19.043	-33.868
1836	-19.166	-33.887
1837	-19.141	-33.906
1838	-19.117	-33.926
1839	-19.049	-33.945
1840	-19.215	-33.964
1841	-19.092	-33.983
1842	-19.092	-34.002
1843	-19.141	-34.021
1844	-18.994	-34.040
1845	-19.092	-34.059
1846	-19.123	-34.078
1847	-19.092	-34.097
1848	-19.092	-34.117
1849	-19.067	-34.136
1850	-19.190	-34.155
1851	-19.117	-34.174
1852	-19.067	-34.193
1853	-19.067	-34.212
1854	-19.104	-34.231
1855	-19.117	-34.250
1856	-19.117	-34.269
1857	-19.092	-34.288
1858	-19.092	-34.308
1859	-19.043	-34.327
1860	-19.215	-34.346
1861	-19.104	-34.365
1861	-19.117	-0.019
1862	-19.067	-0.038
1863	-19.092	-0.057
1864	-18.945	-0.076
1865	-18.552	-0.095
1866	-17.914	-0.113
1867	-16.822	-0.130
1868	-15.436	-0.145
1869	-14.135	-0.159
1870	-12.908	-0.172
1871	-11.509	-0.183
1872	-10.037	-0.194
1873	-8.613	-0.202
1874	-6.865	-0.209
1875	-5.252	-0.214
1876	-3.877	-0.218
1877	-2.528	-0.221
1878	-1.080	-0.222
1879	0.147	-0.222
1880	1.399	-0.220
1881	2.675	-0.218
1882	4.141	-0.213
1883	5.571	-0.208
1884	6.896	-0.201
1885	7.975	-0.193
1886	9.153	-0.184
1887	10.209	-0.174
1888	11.534	-0.162
1889	12.644	-0.149
1890	13.988	-0.135
1891	14.969	-0.120
1892	16.172	-0.104
1893	17.055	-0.087
1894	18.184	-0.069
1895	19.092	-0.050
1896	20.209	-0.030
1897	21.399	-0.008
1898	22.429	0.014
1899	23.288	0.037
1900	24.319	0.062
1901	25.104	0.087
1902	26.135	0.113
1903	27.117	0.140
1904	27.853	0.168
1905	28.761	0.197
1906	29.693	0.226
1907	30.699	0.257
1908	31.804	0.289
1909	32.687	0.322
1910	33.472	0.355
1911	34.307	0.389
1912	35.337	0.425
1913	36.123	0.461
1914	36.810	0.498
1915	37.718	0.535
1916	38.503	0.574
1917	39.239	0.613
1918	40.172	0.653
1919	41.006	0.694
1920	41.871	0.736
1921	42.748	0.779
1922	43.509	0.822
1923	44.270	0.867
1924	45.104	0.912
1925	45.840	0.958
1926	46.748	1.004
1927	47.436	1.052
1928	48.196	1.100
1929	48.908	1.149
1930	49.767	1.199
1931	50.479	1.249
1932	51.190	1.300
1933	52.067	1.352
1934	52.834	1.405
1935	53.693	1.459
1936	54.356	1.513
1937	55.067	1.568
1938	55.877	1.624
1939	56.540	1.681
1940	57.227	1.738
1941	57.939	1.796
1942	58.552	1.854
1943	59.313	1.914
1944	60.074	1.974
1945	60.736	2.035
1946	61.528	2.096
1947	62.331	2.158
1948	63.067	2.222
1949	63.755	2.285
1950	64.368	2.350
1951	64.982	2.415
1952	65.669	2.480
1953	66.405	2.547
1954	66.969	2.614
1955	67.730	2.681
1956	68.344	2.750
1957	68.982	2.819
1958	69.718	2.888
1959	70.417	2.959
1960	71.190	3.030
1961	71.853	3.102
1962	72.491	3.174
1963	73.104	3.247
1964	73.816	3.321
1965	74.454	3.396
1966	75.092	3.471
1967	75.632	3.546
1968	76.196	3.623
1969	77.006	3.700
1970	77.571	3.777
1971	78.135	3.855
1972	78.847	3.934
1973	79.632	4.014
1974	80.270	4.094
1975	80.785	4.175
1976	81.374	4.256
1977	82.110	4.338
1978	82.577	4.421
1979	83.264	4.504
1980	83.853	4.588
1981	84.417	4.673
1982	85.080	4.758
1983	85.669	4.843
1984	86.258	4.930
1985	87.000	5.017
1986	87.656	5.104
1987	88.221	5.192
1988	88.785	5.281
1989	89.252	5.370
1990	90.061	5.460
1991	90.552	5.551
1992	91.117	5.642
1993	91.706	5.734
1994	92.245	5.826
1995	92.859	5.919
1996	93.472	6.012
1997	93.963	6.106
1998	94.656	6.201
1999	95.386	6.296
2000	95.877	6.392
2001	96.344	6.489
2002	97.031	6.586
2003	97.595	6.683
2004	98.135	6.781
2005	98.748	6.880
2006	99.288	6.979
2007	99.804	7.079
2008	100.344	7.180
2009	100.932	7.281
2010	101.497	7.382
2011	102.129	7.484
2012	102.724	7.587
2013	103.288	7.690
2014	103.779	7.794
2015	104.344	7.898
2016	104.982	8.003
2017	105.423	8.109
2018	105.914	8.215
2019	106.503	8.321
2020	107.018	8.428
2021	107.485	8.536
2022	108.025	8.644
2023	108.540	8.752
2024	109.141	8.861
2025	109.865	8.971
2026	110.356	9.082
2027	110.822	9.192
2028	111.436	9.304
2029	111.828	9.416
2030	112.393	9.528
2031	112.859	9.641
2032	113.276	9.754
2033	113.890	9.868
2034	114.331	9.982
2035	114.871	10.097
2036	115.386	10.213
2037	115.914	10.329
2038	116.564	10.445
2039	117.006	10.562
2040	117.472	10.680
2041	117.988	10.798
2042	118.454	10.916
2043	118.994	11.035
2044	119.534	11.155
2045	120.049	11.275
2046	120.540	11.395
2047	121.055	11.516
2048	121.423	11.638
2049	121.914	11.760
2050	122.429	11.882
2051	122.994	12.005
2052	123.411	12.128
2053	123.926	12.252
2054	124.393	12.377
2055	124.932	12.502
2056	125.423	12.627
2057	125.791	12.753
2058	126.380	12.879
2059	126.896	13.006
2060	127.362	13.134
2061	127.681	13.261
2062	128.172	13.389
2063	128.816	13.518
2064	129.350	13.648
2065	129.669	13.777
2066	130.282	13.907
2067	130.675	14.038
2068	131.067	14.169
2069	131.534	14.301
2070	131.975	14.433
2071	132.466	14.565
2072	132.883	14.698
2073	133.399	14.831
2074	133.890	14.965
2075	134.282	15.100
2076	134.798	15.234
2077	135.313	15.370
2078	135.706	15.505
2079	136.172	15.642
2080	136.638	15.778
2081	137.006	15.915
2082	137.374	16.053
2083	137.890	16.191
2084	138.282	16.329
2085	138.724	16.468
2086	139.117	16.607
2087	139.583	16.746
2088	139.975	16.886
2089	140.503	17.027
2090	140.982	17.168
2091	141.423	17.309
2092	141.816	17.451
2093	142.356	17.593
2094	142.748	17.736
2095	143.018	17.879
2096	143.411	18.022
2097	144.000	18.166
2098	144.491	18.311
2099	144.712	18.456
2100	145.129	18.601
2101	145.595	18.746
2102	146.025	18.892
2103	146.528	19.039
2104	146.945	19.186
2105	147.337	19.333
2106	147.804	19.481
2107	148.074	19.629
2108	148.540	19.778
2109	148.957	19.927
2110	149.325	20.076
2111	149.669	20.226
2112	149.963	20.376
2113	150.528	20.526
2114	150.896	20.677
2115	151.344	20.828
2116	151.853	20.980
2117	152.221	21.132
2118	152.564	21.285
2119	153.031	21.438
2120	153.374	21.591
2121	153.767	21.745
2122	154.110	21.899
2123	154.479	22.054
2124	154.945	22.209
2125	155.239	22.364
2126	155.656	22.520
2127	156.000	22.676
2128	156.386	22.832
2129	156.883	22.989
2130	157.202	23.146
2131	157.669	23.304
2132	158.037	23.462
2133	158.380	23.620
2134	158.748	23.779
2135	159.141	23.938
2136	159.558	24.098
2137	159.926	24.258
2138	160.196	24.418
2139	160.613	24.578
2140	160.982	24.739
2141	161.448	24.901
2142	161.816	25.063
2143	162.258	25.225
2144	162.528	25.387
2145	162.920	25.550
2146	163.215	25.713
2147	163.558	25.877
2148	163.951	26.041
2149	164.319	26.205
2150	164.712	26.370
2151	164.957	26.535
2152	165.325	26.700
2153	165.742	26.866
2154	166.049	27.032
2155	166.528	27.199
2156	166.969	27.366
2157	167.264	27.533
2158	167.607	27.700
2159	167.902	27.868
2160	168.221	28.037
2161	168.540	28.205
2162	168.859	28.374
2163	169.227	28.543
2164	169.644	28.713
2165	169.939	28.883
2166	170.282	29.053
2167	170.669	29.224
2168	171.092	29.395
2169	171.337	29.566
2170	171.730	29.738
2171	172.025	29.910
2172	172.319	30.082
2173	172.613	30.255
2174	172.957	30.428
2175	173.276	30.601
2176	173.571	30.775
2177	173.791	30.948
2178	174.209	31.123
2179	174.454	31.297
2180	174.939	31.472
2181	175.362	31.647
2182	175.632	31.823
2183	176.000	31.999
2184	176.270	32.175
2185	176.515	32.352
2186	176.908	32.529
2187	177.129	32.706
2188	177.472	32.883
2189	177.767	33.061
2190	178.184	33.239
2191	178.478	33.418
2192	178.724	33.596
2193	179.172	33.776
2194	179.436	33.955
2195	179.779	34.135
2196	180.074	34.315
2197	180.393	34.495
2198	180.785	34.676
2199	180.982	34.857
2200	181.276	35.038
